tiempo (s);Potencia (W)
327,85;0
327,86;0
327,87;0
327,88;0
327,89;0
327,9;0
327,91;0
327,92;0
327,93;0
327,94;0
327,95;0
327,96;0
327,97;0
327,98;0
327,99;0
328;0
328,01;0
328,02;0
328,03;0
328,04;0
328,05;0
328,06;0
328,07;0
328,08;0
328,09;0
328,1;0
328,11;0
328,12;0
328,13;0
328,14;0
328,15;0
328,16;0
328,17;0
328,18;0
328,19;0
328,2;0
328,21;0
328,22;0
328,23;0
328,24;0
328,25;0
328,26;0
328,27;0
328,28;0
328,29;0
328,3;0
328,31;0
328,32;0
328,33;0
328,34;0
328,35;0
328,36;0
328,37;0
328,38;0
328,39;0
328,4;0
328,41;0
328,42;0
328,43;0
328,44;0
328,45;0
328,46;0
328,47;0
328,48;0
328,49;0
328,5;0
328,51;0
328,52;0
328,53;0
328,54;0
328,55;0
328,56;0
328,57;0
328,58;0
328,59;0
328,6;0
328,61;0
328,62;0
328,63;0
328,64;0
328,65;0
328,66;0
328,67;0
328,68;0
328,69;0
328,7;0
328,71;0
328,72;0
328,73;0
328,74;0
328,75;0
328,76;0
328,77;0
328,78;0
328,79;0
328,8;0
328,81;0
328,82;0
328,83;0
328,84;0
328,85;0
328,86;0
328,87;0
328,88;0
328,89;0
328,9;0
328,91;0
328,92;0
328,93;0
328,94;0
328,95;0
328,96;0
328,97;0
328,98;0
328,99;0
329;0
329,01;0
329,02;0
329,03;0
329,04;0
329,05;0
329,06;0
329,07;0
329,08;0
329,09;0
329,1;0
329,11;0
329,12;0
329,13;0
329,14;0
329,15;0
329,16;0
329,17;0
329,18;0
329,19;0
329,2;0
329,21;0
329,22;0
329,23;0
329,24;0
329,25;0
329,26;0
329,27;0
329,28;0
329,29;0
329,3;0
329,31;0
329,32;0
329,33;0
329,34;0
329,35;0
329,36;0
329,37;0
329,38;0
329,39;0
329,4;0
329,41;0
329,42;0
329,43;0
329,44;0
329,45;0
329,46;0
329,47;0
329,48;0
329,49;0
329,5;0
329,51;0
329,52;0
329,53;0
329,54;0
329,55;0
329,56;0
329,57;0
329,58;0
329,59;0
329,6;0
329,61;0
329,62;0
329,63;0
329,64;0
329,65;0
329,66;0
329,67;0
329,68;0
329,69;0
329,7;0
329,71;0
329,72;0
329,73;0
329,74;0
329,75;0
329,76;0
329,77;0
329,78;0
329,79;0
329,8;0
329,81;0
329,82;0
329,83;0
329,84;0
329,85;0
329,86;0
329,87;0
329,88;0
329,89;0
329,9;0
329,91;0
329,92;0
329,93;0
329,94;0
329,95;0
329,96;0
329,97;0
329,98;0
329,99;0
330;0
330,01;0
330,02;0
330,03;0
330,04;0
330,05;0
330,06;0
330,07;0
330,08;0
330,09;0
330,1;0
330,11;0
330,12;0
330,13;0
330,14;0
330,15;0
330,16;0
330,17;0
330,18;0
330,19;0
330,2;0
330,21;0
330,22;0
330,23;0
330,24;0
330,25;0
330,26;0
330,27;0
330,28;0
330,29;0
330,3;0
330,31;0
330,32;0
330,33;0
330,34;0
330,35;0
330,36;0
330,37;0
330,38;0
330,39;0
330,4;0
330,41;0
330,42;0
330,43;0
330,44;0
330,45;0
330,46;0
330,47;0
330,48;0
330,49;0
330,5;0
330,51;0
330,52;0
330,53;0
330,54;0
330,55;0
330,56;0
330,57;0
330,58;0
330,59;0
330,6;0
330,61;0
330,62;0
330,63;0
330,64;0
330,65;0
330,66;0
330,67;0
330,68;0
330,69;0
330,7;0
330,71;0
330,72;0
330,73;0
330,74;0
330,75;0
330,76;0
330,77;0
330,78;0
330,79;0
330,8;0
330,81;0
330,82;0
330,83;0
330,84;0
330,85;0
330,86;0
330,87;0
330,88;0
330,89;0
330,9;0
330,91;0
330,92;0
330,93;0
330,94;0
330,95;0
330,96;0
330,97;0
330,98;0
330,99;0
331;0
331,01;0
331,02;0
331,03;0
331,04;0
331,05;0
331,06;0
331,07;0
331,08;0
331,09;0
331,1;0
331,11;0
331,12;0
331,13;0
331,14;0
331,15;0
331,16;0
331,17;0
331,18;0
331,19;0
331,2;0
331,21;0
331,22;0
331,23;0
331,24;0
331,25;0
331,26;0
331,27;0
331,28;0
331,29;0
331,3;0
331,31;0
331,32;0
331,33;0
331,34;0
331,35;0
331,36;0
331,37;0
331,38;0
331,39;0
331,4;0
331,41;0
331,42;0
331,43;0
331,44;0
331,45;0
331,46;0
331,47;0
331,48;0
331,49;0
331,5;0
331,51;0
331,52;0
331,53;0
331,54;0
331,55;0
331,56;0
331,57;0
331,58;0
331,59;0
331,6;0
331,61;0
331,62;0
331,63;0
331,64;0
331,65;0
331,66;0
331,67;0
331,68;0
331,69;0
331,7;0
331,71;0
331,72;0
331,73;0
331,74;0
331,75;0
331,76;0
331,77;0
331,78;0
331,79;0
331,8;0
331,81;0
331,82;0
331,83;0
331,84;0
331,85;0
331,86;0
331,87;0
331,88;0
331,89;0
331,9;0
331,91;0
331,92;0
331,93;0
331,94;0
331,95;0
331,96;0
331,97;0
331,98;0
331,99;0
332;0
332,01;0
332,02;0
332,03;0
332,04;0
332,05;0
332,06;0
332,07;0
332,08;0
332,09;0
332,1;0
332,11;0
332,12;0
332,13;0
332,14;0
332,15;0
332,16;0
332,17;0
332,18;0
332,19;0
332,2;0
332,21;0
332,22;0
332,23;0
332,24;0
332,25;0
332,26;0
332,27;0
332,28;0
332,29;0
332,3;0
332,31;0
332,32;0
332,33;0
332,34;0
332,35;0
332,36;0
332,37;0
332,38;0
332,39;0
332,4;0
332,41;0
332,42;0
332,43;0
332,44;0
332,45;0
332,46;0
332,47;0
332,48;0
332,49;0
332,5;0
332,51;0
332,52;0
332,53;0
332,54;0
332,55;0
332,56;0
332,57;0
332,58;0
332,59;0
332,6;0
332,61;0
332,62;0
332,63;0
332,64;0
332,65;0
332,66;0
332,67;0
332,68;0
332,69;0
332,7;0
332,71;0
332,72;0
332,73;0
332,74;0
332,75;0
332,76;0
332,77;0
332,78;0
332,79;0
332,8;0
332,81;0
332,82;0
332,83;0
332,84;0
332,85;0
332,86;0
332,87;0
332,88;0
332,89;0
332,9;0
332,91;0
332,92;0
332,93;0
332,94;0
332,95;0
332,96;0
332,97;0
332,98;0
332,99;0
333;0
333,01;0
333,02;0
333,03;0
333,04;0
333,05;0
333,06;0
333,07;0
333,08;0
333,09;0
333,1;0
333,11;0
333,12;0
333,13;0
333,14;0
333,15;0
333,16;0
333,17;0
333,18;0
333,19;0
333,2;0
333,21;0
333,22;0
333,23;0
333,24;0
333,25;0
333,26;0
333,27;0
333,28;0
333,29;0
333,3;0
333,31;0
333,32;0
333,33;0
333,34;0
333,35;0
333,36;0
333,37;0
333,38;0
333,39;0
333,4;0
333,41;0
333,42;0
333,43;0
333,44;0
333,45;0
333,46;0
333,47;0
333,48;0
333,49;0
333,5;0
333,51;0
333,52;0
333,53;0
333,54;0
333,55;0
333,56;0
333,57;0
333,58;0
333,59;0
333,6;0
333,61;0
333,62;0
333,63;0
333,64;0
333,65;0
333,66;0
333,67;0
333,68;0
333,69;0
333,7;0
333,71;0
333,72;0
333,73;0
333,74;0
333,75;0
333,76;0
333,77;0
333,78;0
333,79;0
333,8;0
333,81;0
333,82;0
333,83;0
333,84;0
333,85;0
333,86;0
333,87;0
333,88;0
333,89;0
333,9;0
333,91;0
333,92;0
333,93;0
333,94;0
333,95;0
333,96;0
333,97;0
333,98;0
333,99;0
334;0
334,01;0
334,02;0
334,03;0
334,04;0
334,05;0
334,06;0
334,07;0
334,08;0
334,09;0
334,1;0
334,11;0
334,12;0
334,13;0
334,14;0
334,15;0
334,16;0
334,17;0
334,18;0
334,19;0
334,2;0
334,21;0
334,22;0
334,23;0
334,24;0
334,25;0
334,26;0
334,27;0
334,28;0
334,29;0
334,3;0
334,31;0
334,32;0
334,33;0
334,34;0
334,35;0
334,36;0
334,37;0
334,38;0
334,39;0
334,4;0
334,41;0
334,42;0
334,43;0
334,44;0
334,45;0
334,46;0
334,47;0
334,48;0
334,49;0
334,5;0
334,51;0
334,52;0
334,53;0
334,54;0
334,55;0
334,56;0
334,57;0
334,58;0
334,59;0
334,6;0
334,61;0
334,62;0
334,63;0
334,64;0
334,65;0
334,66;0
334,67;0
334,68;0
334,69;0
334,7;0
334,71;0
334,72;0
334,73;0
334,74;0
334,75;0
334,76;0
334,77;0
334,78;0
334,79;0
334,8;0
334,81;0
334,82;0
334,83;0
334,84;0
334,85;0
334,86;0
334,87;0
334,88;0
334,89;0
334,9;0
334,91;0
334,92;0
334,93;0
334,94;0
334,95;0
334,96;0
334,97;0
334,98;0
334,99;0
335;0
335,01;0
335,02;0
335,03;0
335,04;0
335,05;0
335,06;0
335,07;0
335,08;0
335,09;0
335,1;0
335,11;0
335,12;0
335,13;0
335,14;0
335,15;0
335,16;0
335,17;0
335,18;0
335,19;0
335,2;0
335,21;0
335,22;0
335,23;0
335,24;0
335,25;0
335,26;0
335,27;0
335,28;0
335,29;0
335,3;0
335,31;0
335,32;0
335,33;0
335,34;0
335,35;0
335,36;0
335,37;0
335,38;0
335,39;0
335,4;0
335,41;0
335,42;0
335,43;0
335,44;0
335,45;0
335,46;0
335,47;0
335,48;0
335,49;0
335,5;0
335,51;0
335,52;0
335,53;0
335,54;0
335,55;0
335,56;0
335,57;0
335,58;0
335,59;0
335,6;0
335,61;0
335,62;0
335,63;0
335,64;0
335,65;0
335,66;0
335,67;0
335,68;0
335,69;0
335,7;0
335,71;0
335,72;0
335,73;0
335,74;0
335,75;0
335,76;0
335,77;0
335,78;0
335,79;0
335,8;0
335,81;0
335,82;0
335,83;0
335,84;0
335,85;0
335,86;0
335,87;0
335,88;0
335,89;0
335,9;0
335,91;0
335,92;0
335,93;0
335,94;0
335,95;0
335,96;0
335,97;0
335,98;0
335,99;0
336;0
336,01;0
336,02;0
336,03;0
336,04;0
336,05;0
336,06;0
336,07;0
336,08;0
336,09;0
336,1;0
336,11;0
336,12;0
336,13;0
336,14;0
336,15;0
336,16;0
336,17;0
336,18;0
336,19;0
336,2;0
336,21;0
336,22;0
336,23;0
336,24;0
336,25;0
336,26;0
336,27;0
336,28;0
336,29;0
336,3;0
336,31;0
336,32;0
336,33;0
336,34;0
336,35;0
336,36;0
336,37;0
336,38;0
336,39;0
336,4;0
336,41;0
336,42;0
336,43;0
336,44;0
336,45;0
336,46;0
336,47;0
336,48;0
336,49;0
336,5;0
336,51;0
336,52;0
336,53;0
336,54;0
336,55;0
336,56;0
336,57;0
336,58;0
336,59;0
336,6;0
336,61;0
336,62;0
336,63;0
336,64;0
336,65;0
336,66;0
336,67;0
336,68;0
336,69;0
336,7;0
336,71;0
336,72;0
336,73;0
336,74;0
336,75;0
336,76;0
336,77;0
336,78;0
336,79;0
336,8;0
336,81;0
336,82;0
336,83;0
336,84;0
336,85;0
336,86;0
336,87;0
336,88;0
336,89;0
336,9;0
336,91;0
336,92;0
336,93;0
336,94;0
336,95;0
336,96;0
336,97;0
336,98;0
336,99;0
337;0
337,01;0
337,02;0
337,03;0
337,04;0
337,05;0
337,06;0
337,07;0
337,08;0
337,09;0
337,1;0
337,11;0
337,12;0
337,13;0
337,14;0
337,15;0
337,16;0
337,17;0
337,18;0
337,19;0
337,2;0
337,21;0
337,22;0
337,23;0
337,24;0
337,25;0
337,26;0
337,27;0
337,28;0
337,29;0
337,3;0
337,31;0
337,32;0
337,33;0
337,34;0
337,35;0
337,36;0
337,37;0
337,38;0
337,39;0
337,4;0
337,41;0
337,42;0
337,43;0
337,44;0
337,45;0
337,46;0
337,47;0
337,48;0
337,49;0
337,5;0
337,51;0
337,52;0
337,53;0
337,54;0
337,55;0
337,56;0
337,57;0
337,58;0
337,59;0
337,6;0
337,61;0
337,62;0
337,63;0
337,64;0
337,65;0
337,66;0
337,67;0
337,68;0
337,69;0
337,7;0
337,71;0
337,72;0
337,73;0
337,74;0
337,75;0
337,76;0
337,77;0
337,78;0
337,79;0
337,8;0
337,81;0
337,82;0
337,83;0
337,84;0
337,85;0
337,86;0
337,87;0
337,88;0
337,89;0
337,9;0
337,91;0
337,92;0
337,93;0
337,94;0
337,95;0
337,96;0
337,97;0
337,98;0
337,99;0
338;0
338,01;0
338,02;0
338,03;0
338,04;0
338,05;0
338,06;0
338,07;0
338,08;0
338,09;0
338,1;0
338,11;0
338,12;0
338,13;0
338,14;0
338,15;0
338,16;0
338,17;0
338,18;0
338,19;0
338,2;0
338,21;0
338,22;0
338,23;0
338,24;0
338,25;0
338,26;0
338,27;0
338,28;0
338,29;0
338,3;0
338,31;0
338,32;0
338,33;0
338,34;0
338,35;0
338,36;0
338,37;0
338,38;0
338,39;0
338,4;0
338,41;0
338,42;0
338,43;0
338,44;0
338,45;0
338,46;0
338,47;0
338,48;0
338,49;0
338,5;0
338,51;0
338,52;0
338,53;0
338,54;0
338,55;0
338,56;0
338,57;0
338,58;0
338,59;0
338,6;0
338,61;0
338,62;0
338,63;0
338,64;0
338,65;0
338,66;0
338,67;0
338,68;0
338,69;0
338,7;0
338,71;0
338,72;0
338,73;0
338,74;0
338,75;0
338,76;0
338,77;0
338,78;0
338,79;0
338,8;0
338,81;0
338,82;0
338,83;0
338,84;0
338,85;0
338,86;0
338,87;0
338,88;0
338,89;0
338,9;0
338,91;0
338,92;0
338,93;0
338,94;0
338,95;0
338,96;0
338,97;0
338,98;0
338,99;0
339;0
339,01;0
339,02;0
339,03;0
339,04;0
339,05;0
339,06;0
339,07;0
339,08;0
339,09;0
339,1;0
339,11;0
339,12;0
339,13;0
339,14;0
339,15;0
339,16;0
339,17;0
339,18;0
339,19;0
339,2;0
339,21;0
339,22;0
339,23;0
339,24;0
339,25;0
339,26;0
339,27;0
339,28;0
339,29;0
339,3;0
339,31;0
339,32;0
339,33;0
339,34;0
339,35;0
339,36;0
339,37;0
339,38;0
339,39;0
339,4;0
339,41;0
339,42;0
339,43;0
339,44;0
339,45;0
339,46;0
339,47;0
339,48;0
339,49;0
339,5;0
339,51;0
339,52;0
339,53;0
339,54;0
339,55;0
339,56;0
339,57;0
339,58;0
339,59;0
339,6;0
339,61;0
339,62;0
339,63;0
339,64;0
339,65;0
339,66;0
339,67;0
339,68;0
339,69;0
339,7;0
339,71;0
339,72;0
339,73;0
339,74;0
339,75;0
339,76;0
339,77;0
339,78;0
339,79;0
339,8;0
339,81;0
339,82;0
339,83;0
339,84;0
339,85;0
339,86;0
339,87;0
339,88;0
339,89;0
339,9;0
339,91;0
339,92;0
339,93;0
339,94;0
339,95;0
339,96;0
339,97;0
339,98;0
339,99;0
340;0
340,01;0
340,02;0
340,03;0
340,04;0
340,05;0
340,06;0
340,07;0
340,08;0
340,09;0
340,1;0
340,11;0
340,12;0
340,13;0
340,14;0
340,15;0
340,16;0
340,17;0
340,18;0
340,19;0
340,2;0
340,21;0
340,22;0
340,23;0
340,24;0
340,25;0
340,26;0
340,27;0
340,28;0
340,29;0
340,3;0
340,31;0
340,32;0
340,33;0
340,34;0
340,35;0
340,36;0
340,37;0
340,38;0
340,39;0
340,4;0
340,41;0
340,42;0
340,43;0
340,44;0
340,45;0
340,46;0
340,47;0
340,48;0
340,49;0
340,5;0
340,51;0
340,52;0
340,53;0
340,54;0
340,55;0
340,56;0
340,57;0
340,58;0
340,59;0
340,6;0
340,61;0
340,62;0
340,63;0
340,64;0
340,65;0
340,66;0
340,67;0
340,68;0
340,69;0
340,7;0
340,71;0
340,72;0
340,73;0
340,74;0
340,75;0
340,76;0
340,77;0
340,78;0
340,79;0
340,8;0
340,81;0
340,82;0
340,83;0
340,84;0
340,85;0
340,86;0
340,87;0
340,88;0
340,89;0
340,9;0
340,91;0
340,92;0
340,93;0
340,94;0
340,95;0
340,96;0
340,97;0
340,98;0
340,99;0
341;0
341,01;0
341,02;0
341,03;0
341,04;0
341,05;0
341,06;0
341,07;0
341,08;0
341,09;0
341,1;0
341,11;0
341,12;0
341,13;0
341,14;0
341,15;0
341,16;0
341,17;0
341,18;0
341,19;0
341,2;0
341,21;0
341,22;0
341,23;0
341,24;0
341,25;0
341,26;0
341,27;0
341,28;0
341,29;0
341,3;0
341,31;0
341,32;0
341,33;0
341,34;0
341,35;0
341,36;0
341,37;0
341,38;0
341,39;0
341,4;0
341,41;0
341,42;0
341,43;0
341,44;0
341,45;0
341,46;0
341,47;0
341,48;0
341,49;0
341,5;0
341,51;0
341,52;0
341,53;0
341,54;0
341,55;0
341,56;0
341,57;0
341,58;0
341,59;0
341,6;0
341,61;0
341,62;0
341,63;0
341,64;0
341,65;0
341,66;0
341,67;0
341,68;0
341,69;0
341,7;0
341,71;0
341,72;0
341,73;0
341,74;0
341,75;0
341,76;0
341,77;0
341,78;0
341,79;0
341,8;0
341,81;0
341,82;0
341,83;0
341,84;0
341,85;0
341,86;0
341,87;0
341,88;0
341,89;0
341,9;0
341,91;0
341,92;0
341,93;0
341,94;0
341,95;0
341,96;0
341,97;0
341,98;0
341,99;0
342;0
342,01;0
342,02;0
342,03;0
342,04;0
342,05;0
342,06;0
342,07;0
342,08;0
342,09;0
342,1;0
342,11;0
342,12;0
342,13;0
342,14;0
342,15;0
342,16;0
342,17;0
342,18;0
342,19;0
342,2;0
342,21;0
342,22;0
342,23;0
342,24;0
342,25;0
342,26;0
342,27;0
342,28;0
342,29;0
342,3;0
342,31;0
342,32;0
342,33;0
342,34;0
342,35;0
342,36;0
342,37;0
342,38;0
342,39;0
342,4;0
342,41;0
342,42;0
342,43;0
342,44;0
342,45;0
342,46;0
342,47;0
342,48;0
342,49;0
342,5;0
342,51;0
342,52;0
342,53;0
342,54;0
342,55;0
342,56;0
342,57;0
342,58;0
342,59;0
342,6;0
342,61;0
342,62;0
342,63;0
342,64;0
342,65;0
342,66;0
342,67;0
342,68;0
342,69;0
342,7;0
342,71;0
342,72;0
342,73;0
342,74;0
342,75;0
342,76;0
342,77;0
342,78;0
342,79;0
342,8;0
342,81;0
342,82;0
342,83;0
342,84;0
342,85;0
342,86;0
342,87;0
342,88;0
342,89;0
342,9;0
342,91;0
342,92;0
342,93;0
342,94;0
342,95;0
342,96;0
342,97;0
342,98;0
342,99;0
343;0
343,01;0
343,02;0
343,03;0
343,04;0
343,05;0
343,06;0
343,07;0
343,08;0
343,09;0
343,1;0
343,11;0
343,12;0
343,13;0
343,14;0
343,15;0
343,16;0
343,17;0
343,18;0
343,19;0
343,2;0
343,21;0
343,22;0
343,23;0
343,24;0
343,25;0
343,26;0
343,27;0
343,28;0
343,29;0
343,3;0
343,31;0
343,32;0
343,33;0
343,34;0
343,35;0
343,36;0
343,37;0
343,38;0
343,39;0
343,4;0
343,41;0
343,42;0
343,43;0
343,44;0
343,45;0
343,46;0
343,47;0
343,48;0
343,49;0
343,5;0
343,51;0
343,52;0
343,53;0
343,54;0
343,55;0
343,56;0
343,57;0
343,58;0
343,59;0
343,6;0
343,61;0
343,62;0
343,63;0
343,64;0
343,65;0
343,66;0
343,67;0
343,68;0
343,69;0
343,7;0
343,71;0
343,72;0
343,73;0
343,74;0
343,75;0
343,76;0
343,77;0
343,78;0
343,79;0
343,8;0
343,81;0
343,82;0
343,83;0
343,84;0
343,85;0
343,86;0
343,87;0
343,88;0
343,89;0
343,9;0
343,91;0
343,92;0
343,93;0
343,94;0
343,95;0
343,96;0
343,97;0
343,98;0
343,99;0
344;0
344,01;0
344,02;0
344,03;0
344,04;0
344,05;0
344,06;0
344,07;0
344,08;0
344,09;0
344,1;0
344,11;0
344,12;0
344,13;0
344,14;0
344,15;0
344,16;0
344,17;0
344,18;0
344,19;0
344,2;0
344,21;0
344,22;0
344,23;0
344,24;0
344,25;0
344,26;0
344,27;0
344,28;0
344,29;0
344,3;0
344,31;0
344,32;0
344,33;0
344,34;0
344,35;0
344,36;0
344,37;0
344,38;0
344,39;0
344,4;0
344,41;0
344,42;0
344,43;0
344,44;0
344,45;0
344,46;0
344,47;0
344,48;0
344,49;0
344,5;0
344,51;0
344,52;0
344,53;0
344,54;0
344,55;0
344,56;0
344,57;0
344,58;0
344,59;0
344,6;0
344,61;0
344,62;0
344,63;0
344,64;0
344,65;0
344,66;0
344,67;0
344,68;0
344,69;0
344,7;0
344,71;0
344,72;0
344,73;0
344,74;0
344,75;0
344,76;0
344,77;0
344,78;0
344,79;0
344,8;0
344,81;0
344,82;0
344,83;0
344,84;0
344,85;0
344,86;0
344,87;0
344,88;0
344,89;0
344,9;0
344,91;0
344,92;0
344,93;0
344,94;0
344,95;0
344,96;0
344,97;0
344,98;0
344,99;0
345;0
345,01;0
345,02;0
345,03;0
345,04;0
345,05;0
345,06;0
345,07;0
345,08;0
345,09;0
345,1;0
345,11;0
345,12;0
345,13;0
345,14;0
345,15;0
345,16;0
345,17;0
345,18;0
345,19;0
345,2;0
345,21;0
345,22;0
345,23;0
345,24;0
345,25;0
345,26;0
345,27;0
345,28;0
345,29;0
345,3;0
345,31;0
345,32;0
345,33;0
345,34;0
345,35;0
345,36;0
345,37;0
345,38;0
345,39;0
345,4;0
345,41;0
345,42;0
345,43;0
345,44;0
345,45;0
345,46;0
345,47;0
345,48;0
345,49;0
345,5;0
345,51;0
345,52;0
345,53;0
345,54;0
345,55;0
345,56;0
345,57;0
345,58;0
345,59;0
345,6;0
345,61;0
345,62;0
345,63;0
345,64;0
345,65;0
345,66;0
345,67;0
345,68;0
345,69;0
345,7;0
345,71;0
345,72;0
345,73;0
345,74;0
345,75;0
345,76;0
345,77;0
345,78;0
345,79;0
345,8;0
345,81;0
345,82;0
345,83;0
345,84;0
345,85;0
345,86;0
345,87;0
345,88;0
345,89;0
345,9;0
345,91;0
345,92;0
345,93;0
345,94;0
345,95;0
345,96;0
345,97;0
345,98;0
345,99;0
346;0
346,01;0
346,02;0
346,03;0
346,04;0
346,05;0
346,06;0
346,07;0
346,08;0
346,09;0
346,1;0
346,11;0
346,12;0
346,13;0
346,14;0
346,15;0
346,16;0
346,17;0
346,18;0
346,19;0
346,2;0
346,21;0
346,22;0
346,23;0
346,24;0
346,25;0
346,26;0
346,27;0
346,28;0
346,29;0
346,3;0
346,31;0
346,32;0
346,33;0
346,34;0
346,35;0
346,36;0
346,37;0
346,38;0
346,39;0
346,4;0
346,41;0
346,42;0
346,43;0
346,44;0
346,45;0
346,46;0
346,47;0
346,48;0
346,49;0
346,5;0
346,51;0
346,52;0
346,53;0
346,54;0
346,55;0
346,56;0
346,57;0
346,58;0
346,59;0
346,6;0
346,61;0
346,62;0
346,63;0
346,64;0
346,65;0
346,66;0
346,67;0
346,68;0
346,69;0
346,7;0
346,71;0
346,72;0
346,73;0
346,74;0
346,75;0
346,76;0
346,77;0
346,78;0
346,79;0
346,8;0
346,81;0
346,82;0
346,83;0
346,84;0
346,85;0
346,86;0
346,87;0
346,88;0
346,89;0
346,9;0
346,91;0
346,92;0
346,93;0
346,94;0
346,95;0
346,96;0
346,97;0
346,98;0
346,99;0
347;0
347,01;0
347,02;0
347,03;0
347,04;0
347,05;0
347,06;0
347,07;0
347,08;0
347,09;0
347,1;0
347,11;0
347,12;0
347,13;0
347,14;0
347,15;0
347,16;0
347,17;0
347,18;0
347,19;0
347,2;0
347,21;0
347,22;0
347,23;0
347,24;0
347,25;0
347,26;0
347,27;0
347,28;0
347,29;0
347,3;0
347,31;0
347,32;0
347,33;0
347,34;0
347,35;0
347,36;0
347,37;0
347,38;0
347,39;0
347,4;0
347,41;0
347,42;0
347,43;0
347,44;0
347,45;0
347,46;0
347,47;0
347,48;0
347,49;0
347,5;0
347,51;0
347,52;0
347,53;0
347,54;0
347,55;0
347,56;0
347,57;0
347,58;0
347,59;0
347,6;0
347,61;0
347,62;0
347,63;0
347,64;0
347,65;0
347,66;0
347,67;0
347,68;0
347,69;0
347,7;0
347,71;0
347,72;0
347,73;0
347,74;0
347,75;0
347,76;0
347,77;0
347,78;0
347,79;0
347,8;0
347,81;0
347,82;0
347,83;0
347,84;0
347,85;0
347,86;0
347,87;0
347,88;0
347,89;0
347,9;0
347,91;0
347,92;0
347,93;0
347,94;0
347,95;0
347,96;0
347,97;0
347,98;0
347,99;0
348;0
348,01;0
348,02;0
348,03;0
348,04;0
348,05;0
348,06;0
348,07;0
348,08;0
348,09;0
348,1;0
348,11;0
348,12;0
348,13;0
348,14;0
348,15;0
348,16;0
348,17;0
348,18;0
348,19;0
348,2;0
348,21;0
348,22;0
348,23;0
348,24;0
348,25;0
348,26;0
348,27;0
348,28;0
348,29;0
348,3;0
348,31;0
348,32;0
348,33;0
348,34;0
348,35;0
348,36;0
348,37;0
348,38;0
348,39;0
348,4;0
348,41;0
348,42;0
348,43;0
348,44;0
348,45;0
348,46;0
348,47;0
348,48;0
348,49;0
348,5;0
348,51;0
348,52;0
348,53;0
348,54;0
348,55;0
348,56;0
348,57;0
348,58;0
348,59;0
348,6;0
348,61;0
348,62;0
348,63;0
348,64;0
348,65;0
348,66;0
348,67;0
348,68;0
348,69;0
348,7;0
348,71;0
348,72;0
348,73;0
348,74;0
348,75;0
348,76;0
348,77;0
348,78;0
348,79;0
348,8;0
348,81;0
348,82;0
348,83;0
348,84;0
348,85;0
348,86;0
348,87;0
348,88;0
348,89;0
348,9;0
348,91;0
348,92;0
348,93;0
348,94;0
348,95;0
348,96;0
348,97;0
348,98;0
348,99;0
349;0
349,01;0
349,02;0
349,03;0
349,04;0
349,05;0
349,06;0
349,07;0
349,08;0
349,09;0
349,1;0
349,11;0
349,12;0
349,13;0
349,14;0
349,15;0
349,16;0
349,17;0
349,18;0
349,19;0
349,2;0
349,21;0
349,22;0
349,23;0
349,24;0
349,25;0
349,26;0
349,27;0
349,28;0
349,29;0
349,3;0
349,31;0
349,32;0
349,33;0
349,34;0
349,35;0
349,36;0
349,37;0
349,38;0
349,39;0
349,4;0
349,41;0
349,42;0
349,43;0
349,44;0
349,45;0
349,46;0
349,47;0
349,48;0
349,49;0
349,5;0
349,51;0
349,52;0
349,53;0
349,54;0
349,55;0
349,56;0
349,57;0
349,58;0
349,59;0
349,6;0
349,61;0
349,62;0
349,63;0
349,64;0
349,65;0
349,66;0
349,67;0
349,68;0
349,69;0
349,7;0
349,71;0
349,72;0
349,73;0
349,74;0
349,75;0
349,76;0
349,77;0
349,78;0
349,79;0
349,8;0
349,81;0
349,82;0
349,83;0
349,84;0
349,85;0
349,86;0
349,87;0
349,88;0
349,89;0
349,9;0
349,91;0
349,92;0
349,93;0
349,94;0
349,95;0
349,96;0
349,97;0
349,98;0
349,99;0
350;0
350,01;0
350,02;0
350,03;0
350,04;0
350,05;0
350,06;0
350,07;0
350,08;0
350,09;0
350,1;0
350,11;0
350,12;0
350,13;0
350,14;0
350,15;0
350,16;0
350,17;0
350,18;0
350,19;0
350,2;0
350,21;0
350,22;0
350,23;0
350,24;0
350,25;0
350,26;0
350,27;0
350,28;0
350,29;0
350,3;0
350,31;0
350,32;0
350,33;0
350,34;0
350,35;0
350,36;0
350,37;0
350,38;0
350,39;0
350,4;0
350,41;0
350,42;0
350,43;0
350,44;0
350,45;0
350,46;0
350,47;0
350,48;0
350,49;0
350,5;0
350,51;0
350,52;0
350,53;0
350,54;0
350,55;0
350,56;0
350,57;0
350,58;0
350,59;0
350,6;0
350,61;0
350,62;0
350,63;0
350,64;0
350,65;0
350,66;0
350,67;0
350,68;0
350,69;0
350,7;0
350,71;0
350,72;0
350,73;0
350,74;0
350,75;0
350,76;0
350,77;0
350,78;0
350,79;0
350,8;0
350,81;0
350,82;0
350,83;0
350,84;0
350,85;0
350,86;0
350,87;0
350,88;0
350,89;0
350,9;0
350,91;0
350,92;0
350,93;0
350,94;0
350,95;0
350,96;0
350,97;0
350,98;0
350,99;0
351;0
351,01;0
351,02;0
351,03;0
351,04;0
351,05;0
351,06;0
351,07;0
351,08;0
351,09;0
351,1;0
351,11;0
351,12;0
351,13;0
351,14;0
351,15;0
351,16;0
351,17;0
351,18;0
351,19;0
351,2;0
351,21;0
351,22;0
